WordPosition,Word,ListID,ParticipantID,ItemID,Sentence,RT,ConditionID
11,that,2,6,Targ21,The school bus driver realized which weekday mornings the plan that allowed during the morning for traffic delays would complicate on the way to school.,534,D
12,allowed,2,6,Targ21,The school bus driver realized which weekday mornings the plan that allowed during the morning for traffic delays would complicate on the way to school.,643,D
13,during,2,6,Targ21,The school bus driver realized which weekday mornings the plan that allowed during the morning for traffic delays would complicate on the way to school.,202,D
14,the,2,6,Targ21,The school bus driver realized which weekday mornings the plan that allowed during the morning for traffic delays would complicate on the way to school.,1013,D
15,morning,2,6,Targ21,The school bus driver realized which weekday mornings the plan that allowed during the morning for traffic delays would complicate on the way to school.,1154,D
16,for,2,6,Targ21,The school bus driver realized which weekday mornings the plan that allowed during the morning for traffic delays would complicate on the way to school.,772,D
17,traffic,2,6,Targ21,The school bus driver realized which weekday mornings the plan that allowed during the morning for traffic delays would complicate on the way to school.,781,D
18,delays,2,6,Targ21,The school bus driver realized which weekday mornings the plan that allowed during the morning for traffic delays would complicate on the way to school.,654,D
19,would,2,6,Targ21,The school bus driver realized which weekday mornings the plan that allowed during the morning for traffic delays would complicate on the way to school.,662,D
20,complicate,2,6,Targ21,The school bus driver realized which weekday mornings the plan that allowed during the morning for traffic delays would complicate on the way to school.,620,D
21,on,2,6,Targ21,The school bus driver realized which weekday mornings the plan that allowed during the morning for traffic delays would complicate on the way to school.,616,D
22,the,2,6,Targ21,The school bus driver realized which weekday mornings the plan that allowed during the morning for traffic delays would complicate on the way to school.,540,D
23,way,2,6,Targ21,The school bus driver realized which weekday mornings the plan that allowed during the morning for traffic delays would complicate on the way to school.,502,D
24,to,2,6,Targ21,The school bus driver realized which weekday mornings the plan that allowed during the morning for traffic delays would complicate on the way to school.,507,D
25,school.,2,6,Targ21,The school bus driver realized which weekday mornings the plan that allowed during the morning for traffic delays would complicate on the way to school.,510,D
1,The,2,6,Targ08,The skilled hunter knew which weapon the attempt that aimed with perfect accuracy toward the deer would require during the summer hunting season.,838,C
2,skilled,2,6,Targ08,The skilled hunter knew which weapon the attempt that aimed with perfect accuracy toward the deer would require during the summer hunting season.,633,C
3,hunter,2,6,Targ08,The skilled hunter knew which weapon the attempt that aimed with perfect accuracy toward the deer would require during the summer hunting season.,500,C
